250255.041251	3688203.20048
250254.849595	3688203.20541
250254.653705	3688203.191743
250254.456155	3688203.197033
250254.258541	3688203.202116
250254.058664	3688203.207258
250253.858792	3688203.2124
250253.661623	3688203.216844
250253.465166	3688203.204028
250253.265799	3688203.205489
250253.070213	3688203.19569
250252.872548	3688203.200775
250252.678124	3688203.187121
250252.479876	3688203.192628
250252.288222	3688203.17881
250252.091383	3688203.182849
250251.893898	3688203.163456
250251.698498	3688203.15575
250251.505402	3688203.143788
250251.316442	3688203.129818
250251.121428	3688203.134834
250250.923509	3688203.139926
250250.728939	3688203.172018
250250.532898	3688203.205347
250250.346046	3688203.251207
250250.15761	3688203.300331
250249.973466	3688203.369163
250249.787995	3688203.426787
250249.603251	3688203.50271
250249.422153	3688203.581725
250249.245185	3688203.669581
250249.081946	3688203.766496
250248.920374	3688203.879487
250248.758541	3688203.991298
250248.602602	3688204.110994
250248.466942	3688204.251308
250248.346503	3688204.408475
250248.237058	3688204.568957
250248.142504	3688204.740165
250248.055022	3688204.915498
250247.973097	3688205.096751
250247.907492	3688205.283999
250247.84523	3688205.464791
250247.792395	3688205.647692
250247.750428	3688205.842396
250247.72166	3688206.038507
250247.672973	3688206.228406
250247.656463	3688206.425607
250247.652863	3688206.62083
250247.658287	3688206.816291
250247.677963	3688207.007914
250247.703329	3688207.20246
250247.748884	3688207.394733
250247.802434	3688207.582299
250247.884764	3688207.754542
250247.970661	3688207.925429
250248.064237	3688208.101462
250248.169344	3688208.266903
250248.295225	3688208.412627
250248.428815	3688208.55575
250248.56269	3688208.691922
250248.71525	3688208.819508
250248.877196	3688208.926071
250249.044799	3688209.030136
250249.213539	3688209.122432
250249.391388	3688209.207021
250249.579746	3688209.269216
250249.76733	3688209.327916
250249.954928	3688209.373422
250250.151273	3688209.394062
250250.343372	3688209.411943
250250.542113	3688209.430441
250250.739239	3688209.44879
250250.934432	3688209.466958
250251.132079	3688209.485355
250251.325267	3688209.5027
250251.517386	3688209.528596
250251.714513	3688209.546944
250251.913253	3688209.565443
250252.107709	3688209.602467
250252.300338	3688209.621156
250252.492413	3688209.649879
250252.680304	3688209.684788
250252.875946	3688209.714837
250253.065106	3688209.756101
250253.250277	3688209.793495
250253.436961	3688209.830946
250253.628078	3688209.878732
250253.815095	3688209.927795
250254.004781	3688209.990112
250254.193938	3688210.039926
250254.372369	3688210.121513
250254.550528	3688210.197443
250254.731525	3688210.278763
250254.899765	3688210.374835
250255.057942	3688210.489058
250255.218906	3688210.594749
250255.386557	3688210.698133
250255.543912	3688210.81444
250255.697568	3688210.941971
250255.855797	3688211.059046
250255.994232	3688211.193785
250256.135922	3688211.334701
250256.254261	3688211.493933
250256.36292	3688211.659752
250256.440083	3688211.841388
250256.514986	3688212.017124
250256.593947	3688212.194695
250256.644715	3688212.384632
250256.675369	3688212.57863
250256.69596	3688212.776831
250256.690916	3688212.97301
250256.655036	3688213.168853
250256.615171	3688213.359518
250256.542596	3688213.543152
250256.455752	3688213.718525
250256.371826	3688213.892426
250256.252726	3688214.046685
250256.124649	3688214.199158
250255.977502	3688214.333312
250255.823941	3688214.458595
250255.661234	3688214.566333
250255.490765	3688214.666271
250255.323754	3688214.767143
250255.154122	3688214.859177
250254.987888	3688214.9627
250254.808553	3688215.043826
250254.629711	3688215.117084
250254.459456	3688215.206326
250254.268648	3688215.260271
250254.084739	3688215.331964
250253.888975	3688215.364757
250253.699485	3688215.394137
250253.504041	3688215.431473
250253.314872	3688215.467082
250253.115489	3688215.477144
250252.917735	3688215.467118
250252.725524	3688215.46853
250252.529778	3688215.451681
250252.333699	3688215.440819
250252.145024	3688215.405027
250251.946623	3688215.396395
250251.752052	3688215.375554
250251.55562	3688215.350593
250251.3609	3688215.338622
250251.16367	3688215.323877
250250.965128	3688215.328985
250250.766902	3688215.320382
250250.569579	3688215.298652
250250.371752	3688215.288919
250250.177878	3688215.262755
250249.986629	3688215.224671
250249.787044	3688215.227736
250249.593917	3688215.197778
250249.395372	3688215.184387
250249.197637	3688215.173623
250249.002299	3688215.150007
250248.804793	3688215.144086
250248.614832	3688215.11727
250248.421527	3688215.098452
250248.224328	3688215.097517
250248.024874	3688215.090158
250247.829127	3688215.095194
250247.637732	3688215.100118
250247.441159	3688215.084794
250247.247274	3688215.073542
250247.049538	3688215.059717
250246.850922	3688215.040628
250246.654224	3688215.033106
250246.459292	3688215.019446
250246.265218	3688215.00662
250246.068633	3688214.992406
250245.873665	3688214.979018
250245.6768	3688214.965462
250245.478362	3688214.952191
250245.284156	3688214.938689
250245.088809	3688214.943715
250244.891492	3688214.948791
250244.803503	3688215.046402
250244.795878	3688215.242903
250244.780116	3688215.432602
250244.583552	3688215.437237
250244.395027	3688215.473496
250244.205772	3688215.521369
250244.008806	3688215.546862
250243.819839	3688215.598009
250243.632796	3688215.64316
250243.444253	3688215.707441
250243.261642	3688215.783822
250243.081732	3688215.867172
250242.900824	3688215.945652
250242.718419	3688216.018737
250242.541415	3688216.109548
250242.362843	3688216.19324
250242.187585	3688216.281483
250242.008212	3688216.36544
250241.84035	3688216.466756
250241.667457	3688216.564975
250241.5134	3688216.682349
250241.356925	3688216.803732
250241.214441	3688216.935484
250241.083233	3688217.085983
250240.964181	3688217.245128
250240.868823	3688217.416767
250240.762072	3688217.582281
250240.683665	3688217.762905
250240.603081	3688217.943142
250240.545204	3688218.130581
250240.499273	3688218.322046
250240.474384	3688218.518861
250240.460158	3688218.71676
250240.424502	3688218.908601
250240.408739	3688219.105882
250240.402997	3688219.298866
250240.419805	3688219.496505
250240.424649	3688219.690859
250240.436883	3688219.886066
250240.460607	3688220.077136
250240.499189	3688220.266738
250240.54955	3688220.453663
250240.613718	3688220.63804
250240.67138	3688220.828708
250240.734917	3688221.017534
250240.820919	3688221.195551
250240.900765	3688221.372812
250240.982038	3688221.553243
250241.065125	3688221.729605
250241.148979	3688221.906429
250241.230278	3688222.086916
250241.303256	3688222.26636
250241.391362	3688222.443284
250241.475592	3688222.614092
250241.54992	3688222.798467
250241.636309	3688222.970892
250241.701731	3688223.154863
250241.762375	3688223.342288
250241.811695	3688223.532427
250241.84737	3688223.715845
250241.880354	3688223.903887
250241.889415	3688224.099541
250241.894481	3688224.296455
250241.881821	3688224.494534
250241.846807	3688224.685652
250241.798226	3688224.87816
250241.753929	3688225.066924
250241.693396	3688225.252821
250241.644481	3688225.446653
250241.584225	3688225.628652
250241.521461	3688225.81421
250241.463562	3688226.004297
